"sample","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils"
"SL410445",0.262336508932391,0.0556393872546071,0.0429087801094684,0.0218816017202842,0,0.233830427112114,0.0215445626862397,0.0244342433416024,0,0,0.0302463327181061,0,0.0563774475349032,0.107366628164497,0.0110065385393976,0.0734801630360612,0.00637136612143604,0,0.0408416645941623,0.0100600389761173,0.00167430915861265,0
"SL410456",0.196832660248264,0,0.0885435085835992,0.0685897022598668,0,0.112036407234618,0.0285757564140768,0.00811273709536512,0.000402228494153499,0,0.0258556035970914,0,0,0.351503308746562,0.010674538701591,0.0397629196273902,0,0,0,0.0556441171240264,0.0134665118733953,0
"SL414051",0.00250638468923321,0.000446467928496463,0.00478788097725233,0,0.0107546616070668,0.077386781137646,0.0332395652215248,0.000695055563871496,0,0,0.0226405501858912,0,0,0.647130677227967,0.0114342283340217,0.158478479064135,0,0.0209639706753054,0.00881247446754906,0,0,0.000722822920039946
"SL414284",0,0.179182030914774,0.041381592045171,0,0.0732528626494517,0.119010395145602,0.0547237865129046,0,0,0,0.0409317858359953,0,0.0264013557469797,0.112716245420908,0.0148960476662462,0.0765202780377046,0,0.0130568556717779,0.21116978281967,0,0.0367569815328145,0
"SL414307",0.0218847360985468,0.0642129785092407,0.188199854342248,0.0142670842461568,0.0196079161218748,0.129470317031128,0.170312241290466,0,0,0,0.0905973050230477,0,0.0208439775048378,0.0508236378662101,0,0.0878507410185671,0.0206822643620608,0.0141577919276408,0,0.0800263648188426,0.0270627898391328,0
"SL414310",0.0574448952235895,0.116594418911487,0.100158211006063,0.0488020825771394,0,0.156311570784378,0.0572089311794878,0.0111550327184735,0,0,0.0371493292592416,0.0032571627607856,0.0152513725507335,0.117373478035689,0.0139225636075837,0.182862593350432,0,0.0112483665870073,0.0681942588346428,0,0.0030657326132674,0
"SL414312",0,0.268271093825121,0.0774599813182715,0,0.0121124376591527,0.202238330163348,0,0,0,0,0.0177373208643689,0.00962215717743295,0.0123524013953494,0.0901848161529302,0.00258864341668189,0.0601729393632019,0,0.0227192975322373,0.145720485738054,0.030563358492193,0.0482567369016561,0
"SL414333",0.0539973868282795,0,0.156343352697942,0.0472870459166388,0,0.121040613613622,0.0166763166670746,0,0,0,0.032989830769229,0,0,0.144361069228149,0.0201044903454944,0.141098569304228,0,0.0310000198858699,0,0.151288162684191,0.0561635343012927,0.0276496077579898
"SL414334",0.0402531722754714,0.131884666572426,0.0189708485389236,0.0132530965832433,0.0836361500473909,0.168261298250532,0.0434618720550424,0.0345543641991811,0,0,0.0338372248776392,0,0.0627613567530049,0.154822628307898,0.03025295551663,0.0755738316555751,0.0220114543875516,0.000316051896683899,0,0.0271519759039801,0.00971355861897492,0.0492834935598513
"SL414335",0,0.217062881144871,0.0581561407296412,0,0.0516133944417916,0.327498605723999,0,0,0,0,0.121582481218162,0,0,0.100681636018894,0,0.02463077822532,0,0.00850209684763524,0,0.0902719856496855,0,0
"SL414336",0,0.211571009758505,0.0409564544567002,0,0,0.318063738002761,0,0,0,0,0.0264367169246657,0,0.0285432735859241,0.138439632320136,0.00723621719818811,0.106415109380746,0.019847444527887,0,0.0130229888238097,0.0422133468613074,0.0472540681593693,0
"SL414347",0,0.083159371065132,0.0282536705756218,0,0.097612092900831,0.167124994902713,0.0239292954993499,0,0,0,0.0247954348462917,0,0,0.262488360721474,0.00224215829054268,0.118574923452706,0.0176356933707755,0,0,0.109709037997339,0.0644749663772233,0
"SL414859",0,0.0601834088021869,0.014869090783037,0,0,0.26318709951414,0.00421011678462612,0,0,0,0.0462608984510157,0,0.0206783389855945,0.108748852191743,0.0448278417811571,0.0936970733279937,0.0602036018048015,0.0485107354984716,0,0.065652095672115,0.168970846403118,0
"SL416417",0,0,0.16929003705867,0.0215562657184531,0.0525513848151231,0.229393206705073,0.00527599441834638,0,0,0,0.0412869414549171,0.0110495520296575,0.100905263469294,0.10607739975205,0,0.036579143519561,0,0.0853978933493101,0,0.0619809880690232,0.0595135957207246,0.0191423339197975
"SL416479",0,0.15079356074127,0.0477387004851613,0.0262928128467685,0,0.278355300137779,0,0.0114985256542424,0,0,0.0425052991060038,0,0.0617931187978443,0.216177329668784,0,0.0374168442198502,0,0.0189224260895767,0,0.0475695705583821,0.0609365116943371,0
"SL416492",0.0367391703119155,0.0398548034180388,0.0637422879914441,0.227054750383478,0,0.196286017347224,0,0.0267711169407039,0,0,0,0,0.0833347010932951,0.158408655184701,0.031662967763181,0.0218485636731478,0,0,0,0.0525875129095557,0.0198331692331012,0.0418762837502138
"SL416494",0,0.128828532707902,0.138411344067343,0,0.0799039896589354,0.18074317248932,0.156856439798729,0,0,0,0.0948564650350442,0,0.0234132195045513,0.0361532086541585,0.0412409233380661,0.0709083562137811,0.00249167769736684,0,0.0277846566248594,0.0184080142099437,0,0
"SL417073",0,0.0629937232585995,0.0134822990594928,0,0.000870728585246315,0.0463633366582578,0.074355089359183,0.00533924126943708,0,0,0.0284997671918833,0,0,0.242287761467919,0.0120249233081092,0.0627864623896331,0,0.220799664892439,0,0.166891921206763,0.0313450612826755,0.0319600200703605
"SL417611",0.104880191449396,0,0.170931783297463,0.160933139088938,0,0.0374180497957432,0.0122399011212303,0.0292602194422335,0,0,0.0313104432285996,0,0,0.088546494429609,0.0166471299861091,0.104357585289006,0,0.128187661352341,0,0.0685888075324183,0.0211111902684427,0.0255874037184705
"SL417634",0,0.0341065165574569,0.0179145638087254,0,0,0.315070762054772,0.0628575125008642,0,0,0,0.0307066826498741,0,0.0067567638109539,0.318785331363521,0.00644397429390338,0.132841708491829,0,0,0,0.0457553488969928,0.00625615036683832,0.0225046852042689
"SL418291",0,0.148203141109041,0.114497625298781,0.0309887372394993,0.0513490766526035,0.0887928368379571,0,0.0379158360032201,0,0,0.0224168057487113,0.00168736475536424,0.0308853391670678,0.219695283994885,0.0390417383302532,0.0634518410122659,0,0.0533091516811386,0,0.085998628016002,0.0117665941532105,0
"SL418293",0,0.311137189153962,0.0737231136511045,0.0492412251181716,0.0244755669516478,0.205847741198298,0.0141089239846378,0,0,0,0.0517662650844165,0,0.0368167210639241,0.0600409952803878,0,0.0404082454223288,0,0.0252637087476856,0.0110723058690211,0.0520416516735795,0.0440563468008344,0
"SL418295",0.024988339722371,0,0.0374536673445366,0,0,0.133530774507377,0.00336079387098394,0.00928498051376671,0.0114397337265536,0,0.14676724612264,0,0.0424018234818747,0.321427998503659,0,0,0.000156444826422119,0,0,0.236332402046355,0.0328557953334604,0
"SL418297",0.0203781480810368,0,0.0132979153534008,0.0386025020926435,0.0768868977215255,0,0.188294599727224,0.023548258801985,0,0,0.0157605536860493,0,0.163153938154506,0.186372958021928,0.0337791743527107,0.00446712552258757,0,0,0,0.176797107269485,0.0586608212149175,0
"SL418341",0.0616437391589781,0.10528736068004,0.0361904739137979,0.0280834766882084,0.00183771625295614,0.0655815685867644,0.169411542243522,0,0,0,0.0642525569436779,0,0.0784544075710689,0.083594323065128,0,0.202372504803294,0,0.00238586257428418,0,0.0315792653625326,0.0693252021557486,0
"SL418342",0.0123786957308953,0.000912232819471241,0.00475613940921579,0,0,0.0916157313752231,0.0944399635390629,0,0,0,0.0257148351323454,0,0,0.336255831285535,0.0440813506213013,0.0298869002331965,0,0,0,0.263575475289527,0.059006407927657,0.0373764366365689
"SL418626",0.0560201224519718,0,0.0237768268692048,0.00388416898193256,0,0.160821841751957,0.0349572614334585,0.000309052150495673,0.00673146767157608,0,0.063203263020095,0,0,0.335680267827217,0.0615651137603048,0.156175329437165,0,0,0,0.0968752846446217,0,0
"SL418860",0,0.0723710671239342,0.0877650325220146,0.0444869466246345,0,0.312856697289293,0.0216151325482295,0.0209602296848641,0,0,0.0272365193012249,0,0.0206881891840059,0.0648918123146661,0,0.102459313684549,0,0.0299126567781662,0.124214148906752,0.0593022422283062,0.0112400118093598,0
"SL418861",0.111750502229268,0.0914101476274243,0.02447154442396,0.0589091434013576,0,0.23708153099701,0.0621376204266232,0.0630732216361777,0,0,0.0525553886364688,0,0.0324257717895275,0.0411293571332975,0.0281961726296192,0.0611320558426374,0,0.0378559198631855,0.0531436989471149,0.044727924416329,0,0
"SL420748",0.0855831299948451,0,0.0118483809215714,0.022034469661902,0.0427170169362298,0.166907256983747,0.147106982195232,0,0,0,0.0381707887278213,0,0.0118448373489037,0.116280940625886,0.0146701209211023,0.179265272816686,0.0173593959890305,0.00145539697014399,0,0.101341484351105,0.0406967909963545,0.00271773455943941
"SL422175",0.0211798504386374,0,0.0028461613056195,0.0810717338199431,0,0.0287752755985723,0.132700458025888,0,0,0,0.0764894814377181,0,0.0854575238983462,0.444804800443091,0.00206037381958784,0,0,0,0,0.0914592866477812,0.0331550545648158,0
"SL422279",0.0301827521066357,0.0766795141756737,0.101420103000526,0.126265056680435,0,0.124413800285746,0.00258380643918232,0.0532793943696521,0,0,0.036125335954889,0,0.0551155793588117,0.233183464167984,0.00516231660488462,0.0287761774312454,0,0,0,0.104009783973829,0.0228029154505056,0
"SL422280",0,0.191870912529473,0.12950816723503,0.0867680975698344,0,0.353646300554086,0.000814847216870936,0,0,0,0.072449397134117,0,0.0575631740060789,0.0156355089724616,0.00777489367554585,0.0458636530362003,0,0.00175375475245638,0,0.0260951949644228,0.0102560983534235,0
"SL422281",0,0.122814317325593,0.0789707001900558,0.104024753345336,0.0403701115555842,0.102494370671435,0.0398810122521402,0,0,0,0.080844075606311,0,0.0510334510501099,0.163730996089688,0,0.0528185617922352,0,0.000318800384513427,0,0.108608676270091,0.0540901734669079,0
"SL422282",0,0.106988811379953,0.0597116962078377,0.0597322716014708,0,0.396426324060522,0,0,0,0,0.0244402475230026,0,0.0791193511870164,0.161454552975361,0.0191708952381642,0.0384837316935347,0.00129752352813999,0,0,0.037004575998408,0.0161700186065889,0
"SL422283",0,0.20784954970976,0.116926570250203,0.015663294707229,0.0117100033760947,0.196661775685183,0.00419125071156462,0,0,0,0.042495960186752,0,0,0.0471543135088197,0,0.0928181786692431,0,0.0428300887179852,0.189611611955961,0.0320874025212047,0,0
"SL422284",0,0.0407069716379827,0.189699843402919,0.085047210871878,0,0.257606679567722,0.012377667489949,0,0,0,0.00837239457591788,0.0129370375673888,0.0224984387862248,0.0123949897087437,0,0.123424069790583,0.050901689671517,0.0344216436792503,0.0541793937424813,0.0215044825202644,0.0739274869871776,0
"SL422305",0.160489724364545,0,0.0251666880085058,0.0238211800711853,0,0.316765279224886,0.0183092837566917,0.00847730673884967,0,0,0.0278314067131531,0,0.0708201953688981,0.136292146099647,0.023148649267402,0.0725551140123575,0.0431197811008828,0,0,0.0732032452729958,0,0
"SL422359",0,0.011122389118429,0.0231511947619657,0.0775351792737845,0,0,0.0614561581185363,0.056240053954372,0,0,0.0171776273005536,0,0,0.525744401437671,0.0321741797100007,0.179844577921844,0,0,0,0.00147844490020667,0.0140757935026366,0
"SL423781",0.102857545493739,0,0.0600925507739516,0.0111612881699006,0.0318324311435333,0.275541626728311,0.0238971661515799,0,0,0,0.078778890120533,0,0.0197146731790841,0.250993574612251,0,0.0918549034425754,0,0,0,0.0532753501845404,0,0
"SL423816",0,0.126587274926588,0.0286154336836634,0.0538049063975177,0,0.232275118813899,0.0584537952587186,0.0208503727450122,0,0,0.0130432947565281,0,0.0210748131579083,0.146234312023004,0.0282267355079816,0.12615764971266,0,0.0156601994106727,0.129016093605847,0,0,0
"SL423844",0.0451337030942288,0,0.0315221282942974,0.00402194402591246,0.0275482905180884,0.122155422789469,0.0932674781433129,0.02261173918824,0,0,0.0614190748549078,0,0,0.293245241934741,0.0995246618182878,0.0819327500695991,0.000843845265935311,0.00759882290342642,0,0.100117520325029,0,0.00905737677452462
"SL426740",0.0117509585152424,0.175444270856376,0.0172422131122585,0.0279410782657435,0,0.204602193988276,0.0468429070420799,0.0165202067868552,0,0,0.0845578887350843,0,0.00586655778820022,0.266310266939117,0.0308328791043686,0.0417271185536231,0,0.0014349223422578,0,0.0633612883302361,0.00556524964028197,0
"SL426741",0,0.111575241048324,0.0236026221076601,0.0514322550334237,0,0.254795906398249,0.0896248698336979,0.00507619022321698,0,0,0.0264846146534191,0,0.00614446012727837,0.139632476571314,0.101740086075052,0.0770337818696928,0,0.0109911224948782,0,0.079311732837516,0.0225546407262788,0
"SL426759",0.0572173945622595,0.0526564967365543,0.0763486680450903,0.000845089367239496,0,0.266303344469971,0,0.0086935101956211,0,0,0,0.0124494393358669,0.0271114742917883,0.090750100435646,0,0.119228141518967,0,0.0445842742744213,0,0.146796443545952,0.0430162635472364,0.0539993596733866
"SL427072",0.00571496353214525,0.0290227736488473,0.0999288714965676,0.0189238464184297,0,0.175925309665087,0.00125361097303143,0,0,0,0.0118765596012483,0,0.110422286868628,0.254547042212798,0.00283577059009982,0.15774760711932,0.00394830585319919,0,0,0.0772807803145941,0.0505722717060049,0
"SL430062",0.127477569738997,0,0.0822333216514056,0.0326616913246809,0,0.214970763957277,0,0.00708139753605814,0,0,0.0505570134260311,0.0190195729955616,0.048963956571735,0.219023366832518,0,0.147542071857364,0.0187262030791119,0.0171549758699636,0.000891892025619041,0.000299231642029076,0.0133969714916469,0
